score,preferred,last_name,first_name,researcher_id
23097,"Physical distancing, face masks, and eye protection to prevent person-to-person transmission of SARS-CoV-2 and COVID-19: a systematic review and meta-analysis",Schünemann,Holger J,
23097,"Physical distancing, face masks, and eye protection to prevent person-to-person transmission of SARS-CoV-2 and COVID-19: a systematic review and meta-analysis",Solo,Karla,ur.014320225103.71
23097,"Physical distancing, face masks, and eye protection to prevent person-to-person transmission of SARS-CoV-2 and COVID-19: a systematic review and meta-analysis",Khabsa,Joanne,ur.013613023177.92
23097,"Physical distancing, face masks, and eye protection to prevent person-to-person transmission of SARS-CoV-2 and COVID-19: a systematic review and meta-analysis",Baldeh,Tejan,ur.0627740226.32
23097,"Physical distancing, face masks, and eye protection to prevent person-to-person transmission of SARS-CoV-2 and COVID-19: a systematic review and meta-analysis",Schünemann,Giovanna E U Muti,ur.012163571131.34
23097,"Physical distancing, face masks, and eye protection to prevent person-to-person transmission of SARS-CoV-2 and COVID-19: a systematic review and meta-analysis",Cuello-Garcia,Carlos A,ur.01356653655.33
23097,"Physical distancing, face masks, and eye protection to prevent person-to-person transmission of SARS-CoV-2 and COVID-19: a systematic review and meta-analysis",El-khoury,Rayane,ur.012200514401.55
23097,"Physical distancing, face masks, and eye protection to prevent person-to-person transmission of SARS-CoV-2 and COVID-19: a systematic review and meta-analysis",Chu,Derek K,
23097,"Physical distancing, face masks, and eye protection to prevent person-to-person transmission of SARS-CoV-2 and COVID-19: a systematic review and meta-analysis",Chen,Chen,
23097,"Physical distancing, face masks, and eye protection to prevent person-to-person transmission of SARS-CoV-2 and COVID-19: a systematic review and meta-analysis",Duda,Stephanie,
21999,The FDA-approved drug ivermectin inhibits the replication of SARS-CoV-2 in vitro,Jans,David A.,ur.0717574257.23
21999,The FDA-approved drug ivermectin inhibits the replication of SARS-CoV-2 in vitro,Wagstaff,Kylie M.,ur.01216667427.77
21999,The FDA-approved drug ivermectin inhibits the replication of SARS-CoV-2 in vitro,Caly,Leon,ur.0711021347.62
21999,The FDA-approved drug ivermectin inhibits the replication of SARS-CoV-2 in vitro,Druce,Julian D.,ur.01351056174.11
21999,The FDA-approved drug ivermectin inhibits the replication of SARS-CoV-2 in vitro,Catton,Mike G.,ur.07460304345.02
21990,RETRACTED: Hydroxychloroquine or chloroquine with or without a macrolide for treatment of COVID-19: a multinational registry analysis,Patel,Amit N,ur.01236157777.59
21990,RETRACTED: Hydroxychloroquine or chloroquine with or without a macrolide for treatment of COVID-19: a multinational registry analysis,Ruschitzka,Frank,ur.01103006423.90
21990,RETRACTED: Hydroxychloroquine or chloroquine with or without a macrolide for treatment of COVID-19: a multinational registry analysis,Desai,Sapan S,ur.01127714712.17
21990,RETRACTED: Hydroxychloroquine or chloroquine with or without a macrolide for treatment of COVID-19: a multinational registry analysis,Mehra,Mandeep R,ur.0604020344.51
21621,The epidemiological relevance of the COVID-19-vaccinated population is increasing,Kampf,Günter,ur.01335361256.43
21498,Dying in a Leadership Vacuum,Editors,The,
21445,Ten scientific reasons in support of airborne transmission of SARS-CoV-2,Jimenez,Jose L,ur.01051427102.20
21445,Ten scientific reasons in support of airborne transmission of SARS-CoV-2,Greenhalgh,Trisha,ur.0734302623.84
21445,Ten scientific reasons in support of airborne transmission of SARS-CoV-2,Fisman,David,ur.01335612470.01
21445,Ten scientific reasons in support of airborne transmission of SARS-CoV-2,Schooley,Robert,ur.0577053102.12
21445,Ten scientific reasons in support of airborne transmission of SARS-CoV-2,Tufekci,Zeynep,ur.0666761160.27
21445,Ten scientific reasons in support of airborne transmission of SARS-CoV-2,Prather,Kimberly A,ur.0576263513.15
21156,"Post-lockdown SARS-CoV-2 nucleic acid screening in nearly ten million residents of Wuhan, China",Song,Fujian,ur.0666572462.51
21156,"Post-lockdown SARS-CoV-2 nucleic acid screening in nearly ten million residents of Wuhan, China",Gong,Jie,
21156,"Post-lockdown SARS-CoV-2 nucleic acid screening in nearly ten million residents of Wuhan, China",Gong,Yanhong,ur.01036515375.80
21156,"Post-lockdown SARS-CoV-2 nucleic acid screening in nearly ten million residents of Wuhan, China",Gan,Yong,ur.012546351675.42
21156,"Post-lockdown SARS-CoV-2 nucleic acid screening in nearly ten million residents of Wuhan, China",Lu,Zuxun,ur.01340600266.50
21156,"Post-lockdown SARS-CoV-2 nucleic acid screening in nearly ten million residents of Wuhan, China",Yin,Xiaoxv,ur.01046303600.60
21156,"Post-lockdown SARS-CoV-2 nucleic acid screening in nearly ten million residents of Wuhan, China",Lv,Chuanzhu,ur.01351333725.15
21156,"Post-lockdown SARS-CoV-2 nucleic acid screening in nearly ten million residents of Wuhan, China",Lu,Kai,ur.016001174724.04
21156,"Post-lockdown SARS-CoV-2 nucleic acid screening in nearly ten million residents of Wuhan, China",Bachmann,Max,ur.0616413132.36
21156,"Post-lockdown SARS-CoV-2 nucleic acid screening in nearly ten million residents of Wuhan, China",Shen,Xin,ur.014147064253.04
21156,"Post-lockdown SARS-CoV-2 nucleic acid screening in nearly ten million residents of Wuhan, China",Wang,Chao,ur.011311311457.81
21156,"Post-lockdown SARS-CoV-2 nucleic acid screening in nearly ten million residents of Wuhan, China",Wang,Tiantian,ur.010270736507.15
21156,"Post-lockdown SARS-CoV-2 nucleic acid screening in nearly ten million residents of Wuhan, China",Wei,Shanbo,
21156,"Post-lockdown SARS-CoV-2 nucleic acid screening in nearly ten million residents of Wuhan, China",Cao,Shiyi,ur.0773674666.74
21156,"Post-lockdown SARS-CoV-2 nucleic acid screening in nearly ten million residents of Wuhan, China",Li,Liqing,ur.01300217462.49
21156,"Post-lockdown SARS-CoV-2 nucleic acid screening in nearly ten million residents of Wuhan, China",Huang,Yuchai,ur.010211257727.61
21156,"Post-lockdown SARS-CoV-2 nucleic acid screening in nearly ten million residents of Wuhan, China",Xu,Hongbin,ur.013240614661.99
21156,"Post-lockdown SARS-CoV-2 nucleic acid screening in nearly ten million residents of Wuhan, China",Tian,Qingfeng,ur.011337143776.74
21156,"Post-lockdown SARS-CoV-2 nucleic acid screening in nearly ten million residents of Wuhan, China",Jiang,Heng,ur.0642725560.82
20225,Global impact of the first year of COVID-19 vaccination: a mathematical modelling study,Toor,Jaspreet,ur.01006721462.02
20225,Global impact of the first year of COVID-19 vaccination: a mathematical modelling study,Watson,Oliver J,ur.01177743716.54
20225,Global impact of the first year of COVID-19 vaccination: a mathematical modelling study,Winskill,Peter,ur.01353114200.76
20225,Global impact of the first year of COVID-19 vaccination: a mathematical modelling study,Ghani,Azra C,ur.0645140152.06
20225,Global impact of the first year of COVID-19 vaccination: a mathematical modelling study,Hogan,Alexandra B,ur.01101164236.07
20225,Global impact of the first year of COVID-19 vaccination: a mathematical modelling study,Barnsley,Gregory,ur.013641270702.09
20004,Long-term cardiovascular outcomes of COVID-19,Xu,Evan,ur.015100372457.77
20004,Long-term cardiovascular outcomes of COVID-19,Bowe,Benjamin,ur.0736221463.48
20004,Long-term cardiovascular outcomes of COVID-19,Xie,Yan,ur.0737732757.38
20004,Long-term cardiovascular outcomes of COVID-19,Al-Aly,Ziyad,ur.0756001054.57
19796,Preliminary Findings of mRNA Covid-19 Vaccine Safety in Pregnant Persons,Ellington,Sascha R,ur.0677274441.07
19796,Preliminary Findings of mRNA Covid-19 Vaccine Safety in Pregnant Persons,Panagiotakopoulos,Lakshmi,ur.010264130325.91
19796,Preliminary Findings of mRNA Covid-19 Vaccine Safety in Pregnant Persons,Kim,Shin Y,ur.0667416735.50
19796,Preliminary Findings of mRNA Covid-19 Vaccine Safety in Pregnant Persons,Licata,Charles,ur.012602215653.24
19796,Preliminary Findings of mRNA Covid-19 Vaccine Safety in Pregnant Persons,Green,Caitlin J,ur.014122426325.54
19796,Preliminary Findings of mRNA Covid-19 Vaccine Safety in Pregnant Persons,Chang,Karen T,ur.011673624633.72
19796,Preliminary Findings of mRNA Covid-19 Vaccine Safety in Pregnant Persons,Moro,Pedro L,ur.01042551035.04
19796,Preliminary Findings of mRNA Covid-19 Vaccine Safety in Pregnant Persons,Myers,Tanya R,ur.0702220537.00
19796,Preliminary Findings of mRNA Covid-19 Vaccine Safety in Pregnant Persons,Olson,Christine K,ur.012517214455.28
19796,Preliminary Findings of mRNA Covid-19 Vaccine Safety in Pregnant Persons,Martin,Stacey W,ur.0644351603.39
19796,Preliminary Findings of mRNA Covid-19 Vaccine Safety in Pregnant Persons,Zhang,Bicheng C,ur.015515367325.91
19796,Preliminary Findings of mRNA Covid-19 Vaccine Safety in Pregnant Persons,Meaney-Delman,Dana M,ur.01165144247.57
19796,Preliminary Findings of mRNA Covid-19 Vaccine Safety in Pregnant Persons,Liu,Ruiling,ur.010756577653.97
19796,Preliminary Findings of mRNA Covid-19 Vaccine Safety in Pregnant Persons,Mba-Jonas,Adamma,ur.01263626416.03
19796,Preliminary Findings of mRNA Covid-19 Vaccine Safety in Pregnant Persons,Oduyebo,Titilope,ur.01043565252.17
19796,Preliminary Findings of mRNA Covid-19 Vaccine Safety in Pregnant Persons,Marquez,Paige L,ur.015021244217.45
19796,Preliminary Findings of mRNA Covid-19 Vaccine Safety in Pregnant Persons,Gee,Julianne M,ur.01220225706.45
19796,Preliminary Findings of mRNA Covid-19 Vaccine Safety in Pregnant Persons,Burkel,Veronica K,ur.011230732017.59
19796,Preliminary Findings of mRNA Covid-19 Vaccine Safety in Pregnant Persons,Smoots,Ashley N,ur.012150716217.99
19796,Preliminary Findings of mRNA Covid-19 Vaccine Safety in Pregnant Persons,Shimabukuro,Tom T,ur.0613726743.13
19796,Preliminary Findings of mRNA Covid-19 Vaccine Safety in Pregnant Persons,Alimchandani,Meghna,ur.01310074614.10
19723,"Innate immune suppression by SARS-CoV-2 mRNA vaccinations: The role of G-quadruplexes, exosomes, and MicroRNAs",Nigh,Greg,ur.010456757550.38
19723,"Innate immune suppression by SARS-CoV-2 mRNA vaccinations: The role of G-quadruplexes, exosomes, and MicroRNAs",Seneff,Stephanie,ur.013114653342.26
19723,"Innate immune suppression by SARS-CoV-2 mRNA vaccinations: The role of G-quadruplexes, exosomes, and MicroRNAs",Kyriakopoulos,Anthony M,ur.01075475635.32
19723,"Innate immune suppression by SARS-CoV-2 mRNA vaccinations: The role of G-quadruplexes, exosomes, and MicroRNAs",McCullough,Peter A,ur.01115457467.68
19310,An evidence review of face masks against COVID-19,Shaikh,Reshama,ur.013400773007.71
19310,An evidence review of face masks against COVID-19,Ramirez,Christina M.,ur.01364560072.61
19310,An evidence review of face masks against COVID-19,Fridman,Lex,ur.012043706717.56
19310,An evidence review of face masks against COVID-19,Watson,Gregory L.,ur.010652706355.25
19310,An evidence review of face masks against COVID-19,Hernandez,Danny,ur.014773734007.20
19310,An evidence review of face masks against COVID-19,Bax,Christina E.,ur.014233434131.43
19310,An evidence review of face masks against COVID-19,Tang,Lei-Han,ur.0603516671.14
19310,An evidence review of face masks against COVID-19,van der Westhuizen,Helene-Mari,ur.01343561706.02
19310,An evidence review of face masks against COVID-19,Chu,Larry F.,ur.012005257157.34
19310,An evidence review of face masks against COVID-19,Howard,Jeremy,ur.011142336207.52
19310,An evidence review of face masks against COVID-19,Tufekci,Zeynep,ur.0666761160.27
19310,An evidence review of face masks against COVID-19,Questier,Frederik,ur.01222422244.46
19310,An evidence review of face masks against COVID-19,Zdimal,Vladimir,ur.01372030103.18
19310,An evidence review of face masks against COVID-19,Li,Zhiyuan,ur.01267230422.34
19310,An evidence review of face masks against COVID-19,Tang,Viola,ur.011210451407.54
19310,An evidence review of face masks against COVID-19,Price,Amy,ur.01202173745.21
19310,An evidence review of face masks against COVID-19,von Delft,Arne,ur.0662427706.54
19310,An evidence review of face masks against COVID-19,Rimoin,Anne W.,ur.0733353421.37
19310,An evidence review of face masks against COVID-19,Huang,Austin,ur.011737716607.35
19252,Identifying airborne transmission as the dominant route for the spread of COVID-19,Zhang,Renyi,ur.01000271572.35
19252,Identifying airborne transmission as the dominant route for the spread of COVID-19,Molina,Mario J,ur.01003651151.08
19252,Identifying airborne transmission as the dominant route for the spread of COVID-19,Wang,Yuan,ur.0633166465.17
19252,Identifying airborne transmission as the dominant route for the spread of COVID-19,Li,Yixin,ur.014317046633.22
19252,Identifying airborne transmission as the dominant route for the spread of COVID-19,Zhang,Annie L,ur.0653003706.15
19220,Respiratory virus shedding in exhaled breath and efficacy of face masks,Peiris,J. S. Malik,ur.01311553066.30
19220,Respiratory virus shedding in exhaled breath and efficacy of face masks,Seto,Wing-Hong,ur.011302404554.81
19220,Respiratory virus shedding in exhaled breath and efficacy of face masks,Hau,Benien J. P.,ur.010655675015.17
19220,Respiratory virus shedding in exhaled breath and efficacy of face masks,Shiu,Eunice Y. C.,ur.01061747024.07
19220,Respiratory virus shedding in exhaled breath and efficacy of face masks,Cowling,Benjamin J.,ur.07675207637.48
19220,Respiratory virus shedding in exhaled breath and efficacy of face masks,Leung,Nancy H. L.,ur.01255605525.91
19220,Respiratory virus shedding in exhaled breath and efficacy of face masks,Chu,Daniel K. W.,ur.010457424472.22
19220,Respiratory virus shedding in exhaled breath and efficacy of face masks,Ip,Dennis K. M.,ur.013361110614.84
19220,Respiratory virus shedding in exhaled breath and efficacy of face masks,Milton,Donald K.,ur.0771763124.46
19220,Respiratory virus shedding in exhaled breath and efficacy of face masks,Chan,Kwok-Hung,ur.07671422302.12
19220,Respiratory virus shedding in exhaled breath and efficacy of face masks,Li,Yuguo,ur.01055536240.99
19220,Respiratory virus shedding in exhaled breath and efficacy of face masks,McDevitt,James J.,ur.0747043771.77
19220,Respiratory virus shedding in exhaled breath and efficacy of face masks,Leung,Gabriel M.,ur.0665764620.02
19220,Respiratory virus shedding in exhaled breath and efficacy of face masks,Yen,Hui-Ling,ur.01154432301.58
18986,Detection of Messenger RNA COVID-19 Vaccines in Human Breast Milk,Hanna,Nazeeh,ur.0665307560.18
18986,Detection of Messenger RNA COVID-19 Vaccines in Human Breast Milk,Botros,Bishoy,ur.013351127573.60
18986,Detection of Messenger RNA COVID-19 Vaccines in Human Breast Milk,Nayak,Amrita,ur.012744420123.59
18986,Detection of Messenger RNA COVID-19 Vaccines in Human Breast Milk,De Mejia,Claudia Manzano,ur.015541451173.10
18986,Detection of Messenger RNA COVID-19 Vaccines in Human Breast Milk,Lin,Xinhua,ur.016606376323.21
18986,Detection of Messenger RNA COVID-19 Vaccines in Human Breast Milk,Heffes-Doon,Ari,ur.013701064435.87
18986,Detection of Messenger RNA COVID-19 Vaccines in Human Breast Milk,Gurzenda,Ellen,ur.0713057157.88
